id,host_neighbourhood,price,accommodates,room_type,host_id,host_name,host_since,host_location,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,city,state,zipcode,country_code,country,is_location_exact,property_type,accommodates,bathrooms,bedrooms,beds,bed_type,square_feet,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,license,jurisdiction_names,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month
8053554,Capitol Hill,150,2,Private room,42532112,Wendy,25-08-2015,Seattle,0,0,f,Capitol Hill,1,1,t,f,Seattle,WA,98102,US,United States,t,Apartment,2,1,1,1,Airbed,0,150,500,1600,0,6,1,0,1,1125,t,0,0,0,105,42373,0,00-01-1900,00-01-1900,0,0,0,0,0,0,0,f,0,WASHINGTON,f,moderate,f,f,1,0
2488228,Capitol Hill,69,2,Private room,12736784,John,02-03-2014,Seattle,1,1,t,Capitol Hill,1,1,t,t,Seattle,WA,98102,US,United States,t,House,2,1.5,1,1,Real Bed,0,69,0,0,300,25,1,5,2,28,t,14,27,43,43,42373,104,07-07-2014,23-12-2015,99,10,10,10,10,10,10,f,0,WASHINGTON,f,moderate,f,f,1,5.7
6865200,Capitol Hill,120,2,Entire home/apt,27849260,Aaron,16-02-2015,Seattle,0,0,f,Capitol Hill,1,1,t,t,Seattle,WA,98122,US,United States,t,Apartment,2,1,1,1,Real Bed,0,120,0,0,0,0,1,0,1,1125,t,30,60,90,365,42373,5,10-09-2015,24-09-2015,72,9,7,10,10,9,7,f,0,WASHINGTON,f,flexible,f,f,1,1.28
8779676,Capitol Hill,65,2,Private room,6046471,Erika,22-04-2013,Seattle,1,1,f,Capitol Hill,2,2,t,f,Seattle,WA,98102,US,United States,f,House,2,1,1,1,Real Bed,0,65,0,0,0,0,1,0,2,1125,t,20,50,80,355,42373,6,16-10-2015,05-12-2015,87,10,10,10,10,10,9,f,0,WASHINGTON,f,flexible,f,f,2,2.22
9929059,Capitol Hill,99,2,Entire home/apt,10558142,James,11-12-2013,Seattle,0.99,1,t,Capitol Hill,7,7,t,t,Seattle,WA,98122,US,United States,f,Apartment,2,1,0,1,Real Bed,0,99,0,0,250,45,0,0,1,20,t,24,54,83,105,42373,3,12-12-2015,26-12-2015,100,10,10,10,10,10,10,f,0,WASHINGTON,t,moderate,f,f,7,3
8919372,Capitol Hill,110,4,Entire home/apt,21935332,Khanie,29-09-2014,Seattle,1,1,f,Capitol Hill,1,1,t,t,Seattle,WA,98122,US,United States,t,Condominium,4,1,1,2,Real Bed,0,110,655,2310,200,65,2,25,2,1125,t,12,12,12,167,42373,5,09-11-2015,02-01-2016,92,9,10,9,9,10,9,f,0,WASHINGTON,f,strict,f,f,1,2.63
8257837,Capitol Hill,395,6,Entire home/apt,340192,Angela,08-01-2011,Seattle,1,1,f,Capitol Hill,2,2,t,f,Seattle,WA,98102,US,United States,t,Apartment,6,2,3,3,Real Bed,0,395,0,0,250,175,1,0,4,365,t,1,1,4,279,42373,0,00-01-1900,00-01-1900,0,0,0,0,0,0,0,f,0,WASHINGTON,f,flexible,f,f,2,0
4607830,Capitol Hill,98,2,Entire home/apt,20783903,Devin,31-08-2014,Seattle,1,1,f,Capitol Hill,3,3,t,t,Seattle,WA,98122,US,United States,t,Apartment,2,1,1,1,Real Bed,0,98,0,0,150,15,2,50,1,60,t,16,43,71,72,42373,22,10-12-2014,02-01-2016,96,10,9,10,10,10,9,f,0,WASHINGTON,f,moderate,f,f,2,1.69
1545801,Capitol Hill,325,8,Entire home/apt,7317822,Andrew,06-07-2013,Seattle,1,1,f,Capitol Hill,3,3,t,t,Seattle,WA,98102,US,United States,t,Apartment,8,2,2,3,Real Bed,1200,325,0,4999,150,40,2,50,1,150,t,30,60,90,365,42373,23,05-09-2013,21-09-2015,90,9,9,9,10,10,9,f,0,WASHINGTON,f,strict,t,t,3,0.81
4129218,Capitol Hill,90,4,Entire home/apt,19294641,Derek,01-08-2014,Seattle,1,1,f,Capitol Hill,1,1,t,f,Seattle,WA,98102,US,United States,t,Apartment,4,1,0,2,Pull-out Sofa,0,90,550,2000,100,40,2,20,1,1125,t,30,60,90,365,42373,2,14-12-2015,30-12-2015,90,10,10,10,10,10,10,f,0,WASHINGTON,t,moderate,f,f,1,2
6390214,Capitol Hill,110,2,Entire home/apt,14683624,Emily,24-04-2014,Seattle,0.78,1,f,Capitol Hill,1,1,t,t,Seattle,WA,98102,US,United States,t,Apartment,2,1,0,1,Real Bed,0,110,0,0,0,15,1,0,2,1125,t,9,9,9,9,42373,20,26-05-2015,09-11-2015,97,10,10,10,10,9,10,f,0,WASHINGTON,f,flexible,f,f,1,2.68
9757138,Capitol Hill,70,4,Entire home/apt,30318175,Nadia,30-03-2015,Seattle,0.67,1,f,Capitol Hill,1,1,t,f,Seattle,WA,98102,US,United States,t,Apartment,4,1,1,2,Real Bed,0,70,0,0,100,50,1,0,1,1125,t,8,21,21,27,42373,0,00-01-1900,00-01-1900,0,0,0,0,0,0,0,f,0,WASHINGTON,f,moderate,f,f,1,0
7872980,Capitol Hill,210,5,Entire home/apt,23352555,Glenn,04-11-2014,Seattle,1,1,f,Capitol Hill,2,2,t,t,Seattle,WA,98122,US,United States,t,Apartment,5,2,2,2,Real Bed,0,210,0,0,150,40,2,0,1,1125,t,24,54,84,359,42373,10,22-08-2015,28-10-2015,96,10,8,10,9,10,9,f,0,WASHINGTON,f,strict,f,f,1,2.21
458191,Capitol Hill,49,2,Private room,50893,Chris,02-11-2009,Seattle,1,1,f,Capitol Hill,10,10,t,t,Seattle,WA,98102,US,United States,t,House,2,2,1,1,Real Bed,0,49,259,0,250,39,1,9,2,14,t,0,0,0,2,42373,11,07-08-2013,13-03-2015,100,10,10,10,10,10,10,f,0,WASHINGTON,f,flexible,t,t,9,0.37
7725597,Capitol Hill,120,3,Entire home/apt,40594184,Nora,05-08-2015,Seattle,1,1,f,Capitol Hill,1,1,t,t,Seattle,WA,98102,US,United States,t,Apartment,3,1,0,1,Real Bed,0,120,0,0,0,20,1,0,1,3,t,30,60,90,365,42373,6,28-09-2015,17-11-2015,100,9,9,10,10,10,9,f,0,WASHINGTON,f,flexible,f,f,1,1.82
4660517,Capitol Hill,210,3,Entire home/apt,12361167,Rebecca,18-02-2014,Seattle,1,1,f,Capitol Hill,2,2,t,t,Seattle,WA,98102,US,United States,t,Cabin,3,1,1,1,Real Bed,0,210,0,0,0,35,2,30,1,1125,t,10,40,70,345,42373,25,18-12-2014,23-11-2015,95,10,9,10,10,10,10,f,0,WASHINGTON,f,moderate,f,f,2,1.96
3426639,Capitol Hill,62,1,Private room,7354306,Michael,08-07-2013,Seattle,1,1,f,Capitol Hill,18,18,t,f,Seattle,WA,98102,US,United States,t,Apartment,1,1,1,1,Real Bed,0,62,464,1638,0,0,1,0,2,1125,t,4,27,57,331,42373,71,05-07-2014,24-12-2015,87,9,9,10,10,10,9,f,0,WASHINGTON,f,moderate,f,f,18,3.88
6118359,Capitol Hill,70,4,Private room,8977034,Hannah & Bec,21-09-2013,Seattle,1,1,t,Capitol Hill,3,3,t,t,Seattle,WA,98102,US,United States,t,House,4,2,1,1,Real Bed,0,70,480,0,0,20,2,20,1,1125,t,0,18,47,47,42373,38,07-06-2015,01-01-2016,98,10,10,10,10,10,10,f,0,WASHINGTON,t,moderate,f,f,2,5.38
7665114,Capitol Hill,90,2,Private room,18999958,Katie,27-07-2014,Seattle,1,0,f,Capitol Hill,1,1,t,t,Seattle,WA,98102,US,United States,t,House,2,1.5,1,1,Real Bed,0,90,700,0,0,25,1,30,4,15,t,0,17,17,146,42373,0,00-01-1900,00-01-1900,0,0,0,0,0,0,0,f,0,WASHINGTON,f,strict,f,f,1,0
281789,Capitol Hill,99,2,Private room,31509,David,13-08-2009,Seattle,1,1,t,Capitol Hill,4,4,t,t,Seattle,WA,98102,US,United States,t,Bed & Breakfast,2,8,1,1,Real Bed,0,99,0,0,0,0,1,0,1,27,t,27,27,27,28,42373,5,06-02-2012,05-03-2015,100,10,10,10,10,10,10,f,0,WASHINGTON,f,moderate,f,f,1,0.1
3930270,Capitol Hill,58,2,Private room,20361123,Adam,21-08-2014,Seattle,1,1,f,Capitol Hill,2,2,t,t,Seattle,WA,98122,US,United States,t,Apartment,2,1,1,1,Real Bed,0,58,0,0,0,25,2,20,1,1125,t,20,50,80,355,42373,117,21-09-2014,22-12-2015,94,10,10,10,10,10,9,f,0,WASHINGTON,f,strict,f,f,2,7.45
9016362,0,81,2,Private room,46325167,Dereck,11-10-2015,Seattle,1,1,f,0,1,1,t,f,Seattle,WA,98102,US,United States,f,Loft,2,1.5,1,1,Real Bed,0,81,0,0,0,0,1,0,1,1125,t,27,57,87,362,42373,3,14-11-2015,04-12-2015,93,9,9,10,10,10,9,f,0,WASHINGTON,f,flexible,f,f,1,1.73
7987846,Capitol Hill,99,6,Entire home/apt,41379323,E,13-08-2015,Seattle,1,1,f,Capitol Hill,7,7,t,t,Seattle,WA,98122,US,United States,t,Condominium,6,1,2,3,Real Bed,0,99,999,3400,120,100,2,25,1,3,t,30,60,90,365,42373,3,19-10-2015,29-12-2015,80,8,8,8,8,10,6,f,0,WASHINGTON,f,strict,f,f,2,1.15
3803212,Capitol Hill,150,4,Entire home/apt,3543490,Minh,12-09-2012,Seattle,0.25,1,f,Capitol Hill,1,1,t,t,Seattle,WA,98122,US,United States,t,Apartment,4,1,1,1,Real Bed,0,150,800,3200,700,100,4,25,1,1125,t,30,60,90,365,42373,3,11-08-2014,24-09-2014,100,10,9,10,10,9,10,f,0,WASHINGTON,f,moderate,f,f,1,0.18
3424991,Capitol Hill,64,2,Private room,7354306,Michael,08-07-2013,Seattle,1,1,f,Capitol Hill,18,18,t,f,Seattle,WA,98102,US,United States,t,House,2,1,1,1,Real Bed,0,64,500,1764,0,0,2,0,2,60,t,8,38,68,343,42373,55,01-07-2014,27-11-2015,88,9,8,10,10,10,9,f,0,WASHINGTON,f,strict,f,f,18,2.98
752483,Capitol Hill,160,4,Entire home/apt,450548,Vaibhav,19-03-2011,Seattle,1,1,f,Capitol Hill,3,3,t,t,Seattle,WA,98102,US,United States,t,House,4,2,2,2,Real Bed,0,160,1600,0,0,75,1,0,2,30,t,30,60,90,365,42373,13,28-12-2012,20-09-2015,95,9,9,10,10,10,9,f,0,WASHINGTON,f,moderate,f,t,3,0.35
1897000,Capitol Hill,155,3,Entire home/apt,2498708,Jake,30-05-2012,Seattle,0,0,f,Capitol Hill,1,1,t,t,Seattle,WA,98102,US,United States,t,Apartment,3,1,1,1,Real Bed,650,155,600,1500,750,75,2,0,1,6,t,28,58,88,363,42373,15,03-01-2014,28-07-2015,98,9,9,10,10,10,9,f,0,WASHINGTON,f,moderate,f,f,1,0.61
6349598,Capitol Hill,135,2,Entire home/apt,22886966,Haley,23-10-2014,Seattle,1,1,f,Capitol Hill,1,1,t,f,Seattle,WA,98102,US,United States,t,Apartment,2,1,1,1,Real Bed,0,135,0,0,0,0,1,0,1,1125,t,2,2,2,95,42373,8,25-07-2015,28-11-2015,88,9,9,9,10,9,8,f,0,WASHINGTON,f,flexible,f,f,1,1.46
4809601,Capitol Hill,275,4,Entire home/apt,24772144,Megan,12-12-2014,Seattle,0,0,f,Capitol Hill,1,1,t,f,Seattle,WA,98122,US,United States,t,Apartment,4,2,2,3,Real Bed,0,275,0,0,0,0,1,0,1,1125,t,30,60,90,365,42373,0,00-01-1900,00-01-1900,0,0,0,0,0,0,0,f,0,WASHINGTON,f,flexible,f,f,1,0
9137398,Capitol Hill,85,2,Private room,5820099,Forest And Andy,07-04-2013,Seattle,1,1,f,Capitol Hill,7,7,t,t,Seattle,WA,98122,US,United States,t,House,2,1,1,1,Real Bed,0,85,0,0,0,30,1,10,1,1125,t,24,54,84,355,42373,0,00-01-1900,00-01-1900,0,0,0,0,0,0,0,f,0,WASHINGTON,f,flexible,f,f,7,0
9137075,Capitol Hill,85,2,Private room,5820099,Forest And Andy,07-04-2013,Seattle,1,1,f,Capitol Hill,7,7,t,t,Seattle,WA,98122,US,United States,t,House,2,1,1,1,Real Bed,0,85,0,0,0,30,1,10,1,1125,t,25,55,85,356,42373,0,00-01-1900,00-01-1900,0,0,0,0,0,0,0,f,0,WASHINGTON,f,flexible,f,f,7,0
1100714,Capitol Hill,75,4,Private room,6046471,Erika,22-04-2013,Seattle,1,1,f,Capitol Hill,2,2,t,f,Seattle,WA,98102,US,United States,t,House,4,1,1,2,Real Bed,0,75,512,1806,0,0,1,10,2,30,t,17,47,76,76,42373,134,21-01-2014,21-11-2015,80,8,8,9,9,9,8,f,0,WASHINGTON,t,strict,f,f,2,5.63
5977556,Capitol Hill,120,2,Private room,31032387,Susan,11-04-2015,Seattle,1,1,f,Capitol Hill,2,2,t,t,Seattle,WA,98102,US,United States,t,House,2,1,1,1,Real Bed,0,120,0,0,0,25,1,0,1,1125,t,27,57,87,362,42373,36,19-04-2015,22-11-2015,97,10,10,10,10,10,10,f,0,WASHINGTON,f,moderate,f,f,2,4.14
1090449,Capitol Hill,135,4,Entire home/apt,2739131,Chad & Ruben,25-06-2012,Seattle,1,1,t,Capitol Hill,2,2,t,t,Seattle,WA,98102,US,United States,t,Apartment,4,1,1,1,Real Bed,0,135,930,0,300,60,2,0,2,8,t,25,55,85,354,42373,135,10-05-2013,30-12-2015,95,9,9,10,10,10,9,f,0,WASHINGTON,f,strict,t,t,1,4.18
4199019,Capitol Hill,110,4,Private room,7673693,Shawn,23-07-2013,Seattle,0.86,1,t,Capitol Hill,5,5,t,t,Seattle,WA,98102,US,United States,t,House,4,1,1,2,Real Bed,0,110,0,2900,800,100,2,25,3,1125,t,23,53,83,358,42373,0,00-01-1900,00-01-1900,0,0,0,0,0,0,0,f,0,WASHINGTON,f,strict,f,f,1,0
1520593,Capitol Hill,79,2,Private room,1243056,Andrew,03-10-2011,Seattle,0.9,1,f,Capitol Hill,37,37,t,t,Seattle,WA,98102,US,United States,t,House,2,0.5,1,1,Real Bed,0,79,472,1575,350,35,1,18,4,1125,t,30,60,90,365,42373,10,30-09-2013,05-09-2015,72,8,6,9,9,10,8,f,0,WASHINGTON,f,strict,f,f,37,0.36
1928010,Capitol Hill,79,2,Private room,8315334,Robert,22-08-2013,Seattle,1,1,f,Capitol Hill,3,3,t,t,Seattle,WA,98102,US,United States,t,House,2,1.5,1,2,Real Bed,0,79,0,0,150,25,2,49,1,7,t,25,51,76,340,42373,132,25-12-2013,29-11-2015,95,10,10,10,10,10,9,f,0,WASHINGTON,f,flexible,f,f,3,5.34
7635966,Capitol Hill,220,2,Private room,2683918,Ravi,19-06-2012,San Francisco,0,0,f,Capitol Hill,1,1,t,t,Seattle,WA,98102,US,United States,t,Apartment,2,1,1,1,Real Bed,0,220,0,0,0,0,1,0,1,1125,t,0,0,0,132,42373,2,20-08-2015,01-10-2015,100,10,10,10,10,10,10,f,0,WASHINGTON,f,flexible,f,f,1,0.43
6325283,Capitol Hill,109,2,Entire home/apt,32916088,LaKell,08-05-2015,Seattle,0.78,1,f,Capitol Hill,1,1,t,t,Seattle,WA,98122,US,United States,t,Apartment,2,1,0,1,Real Bed,0,109,0,0,0,0,1,0,1,1125,t,0,0,0,212,42373,7,10-06-2015,12-10-2015,89,10,10,9,9,8,9,f,0,WASHINGTON,f,flexible,f,f,1,1
6644796,Capitol Hill,79,4,Entire home/apt,6590511,Joy,26-05-2013,Seattle,1,1,f,Capitol Hill,2,2,t,t,Seattle,WA,98122,US,United States,t,Apartment,4,1,0,2,Real Bed,0,79,650,2499,200,65,3,15,3,28,t,24,49,72,161,42373,5,01-08-2015,16-11-2015,100,10,10,10,10,10,10,f,0,WASHINGTON,t,strict,f,f,2,0.96
8053921,Capitol Hill,45,2,Shared room,11972863,Sandy,05-02-2014,Seattle,0.9,1,f,Capitol Hill,1,1,t,t,Seattle,WA,98102,US,United States,t,Apartment,2,1,1,2,Real Bed,0,45,275,945,0,25,1,10,1,1125,t,14,14,14,279,42373,15,31-08-2015,11-12-2015,97,9,9,10,10,10,9,f,0,WASHINGTON,t,moderate,f,f,1,3.54
841049,Capitol Hill,58,1,Private room,555957,Alexia,04-05-2011,Seattle,0.95,1,f,Capitol Hill,3,3,t,t,Seattle,WA,98102,US,United States,t,House,1,1,1,1,Real Bed,0,58,406,0,0,0,1,0,1,31,t,25,55,85,360,42373,279,28-12-2012,14-12-2015,95,10,10,10,10,10,10,f,0,WASHINGTON,f,strict,f,f,3,7.59
7128310,0,100,2,Entire home/apt,19799874,Noora,10-08-2014,Seattle,1,1,f,0,2,2,t,f,Seattle,WA,98102,US,United States,f,Apartment,2,1,1,2,Real Bed,0,100,0,0,100,60,1,0,1,1125,t,30,58,88,363,42373,7,10-07-2015,11-08-2015,80,8,9,10,9,10,9,f,0,WASHINGTON,f,moderate,f,f,2,1.17
7718203,Capitol Hill,80,2,Entire home/apt,8136493,Grant,13-08-2013,Seattle,1,1,f,Capitol Hill,1,1,t,t,Seattle,WA,98122,US,United States,t,Apartment,2,1,1,1,Real Bed,0,80,0,0,0,50,1,0,1,1125,t,0,0,0,121,42373,9,13-08-2015,12-12-2015,100,10,10,10,10,10,10,f,0,WASHINGTON,f,moderate,f,f,1,1.86
9774404,0,100,2,Entire home/apt,18746557,Amanda,23-07-2014,Seattle,0,0,f,0,1,1,t,f,Seattle,WA,0,US,United States,f,Apartment,2,1,0,1,Real Bed,0,100,0,0,0,0,1,0,1,1125,t,0,0,0,7,42373,0,00-01-1900,00-01-1900,0,0,0,0,0,0,0,f,0,WASHINGTON,f,flexible,f,f,1,0
7789438,Mission District,139,2,Entire home/apt,2594393,Shay,10-06-2012,San Francisco,1,1,t,Mission District,3,3,t,t,Seattle,WA,98122,US,United States,t,Apartment,2,1,1,1,Real Bed,0,139,0,0,750,85,1,15,2,1125,t,21,51,74,349,42373,19,10-09-2015,02-01-2016,99,10,10,10,10,10,10,f,0,WASHINGTON,t,moderate,f,f,1,4.87
7775663,Capitol Hill,169,2,Entire home/apt,8759150,Jean,10-09-2013,Seattle,0.88,1,f,Capitol Hill,1,1,t,t,Seattle,WA,98102,US,United States,t,Apartment,2,1.5,1,1,Real Bed,0,169,756,3500,0,0,1,0,1,1125,t,14,42,72,347,42373,15,30-08-2015,01-01-2016,97,10,9,10,10,10,9,f,0,WASHINGTON,f,flexible,f,f,1,3.52
8014547,Capitol Hill,114,2,Entire home/apt,42317546,William,23-08-2015,Seattle,1,1,f,Capitol Hill,1,1,t,t,Seattle,WA,98102,US,United States,t,Apartment,2,1,0,1,Futon,0,114,613,2394,95,10,1,0,1,10,t,0,0,0,100,42373,6,04-09-2015,18-10-2015,100,10,10,10,10,10,10,f,0,WASHINGTON,f,flexible,f,f,1,1.46
1716901,Capitol Hill,85,4,Entire home/apt,3650951,Candace,23-09-2012,Seattle,1,1,f,Capitol Hill,1,1,t,t,Seattle,WA,98102,US,United States,t,Apartment,4,1,1,2,Real Bed,0,85,500,0,125,0,2,25,3,6,t,0,0,2,95,42373,15,05-06-2015,15-12-2015,97,10,9,10,10,10,10,f,0,WASHINGTON,f,strict,f,f,1,2.1
6477225,Capitol Hill,100,7,Entire home/apt,7673693,Shawn,23-07-2013,Seattle,0.86,1,t,Capitol Hill,5,5,t,t,Seattle,WA,98102,US,United States,t,Apartment,7,1,2,2,Real Bed,0,100,0,4000,250,89,3,15,2,180,t,0,0,0,0,42373,12,08-06-2015,09-12-2015,92,9,10,10,10,10,10,f,0,WASHINGTON,f,strict,f,f,1,1.71
2217257,Capitol Hill,125,4,Entire home/apt,6397518,Sean,14-05-2013,Seattle,1,1,t,Capitol Hill,1,1,t,t,Seattle,WA,98102,US,United States,t,Apartment,4,1,1,1,Real Bed,0,125,1400,0,500,30,1,0,3,1125,t,8,28,48,48,42373,27,07-05-2014,19-10-2015,96,10,10,10,10,10,9,f,0,WASHINGTON,f,strict,f,f,1,1.33
7580593,Capitol Hill,190,4,Entire home/apt,1202954,Jay,24-09-2011,San Francisco,1,0,f,Capitol Hill,1,1,t,t,Seattle,WA,98102,US,United States,t,Apartment,4,1,0,2,Real Bed,0,190,0,0,0,50,1,0,1,1125,t,0,0,0,2,42373,0,00-01-1900,00-01-1900,0,0,0,0,0,0,0,f,0,WASHINGTON,f,flexible,f,f,1,0
1828232,Capitol Hill,100,2,Entire home/apt,9565783,David,22-10-2013,Seattle,1,1,f,Capitol Hill,1,1,t,t,Seattle,WA,98102,US,United States,t,Apartment,2,1,1,1,Real Bed,0,100,600,0,0,0,1,0,1,1125,t,0,0,0,208,42373,8,17-06-2014,04-05-2015,95,10,10,10,10,9,10,f,0,WASHINGTON,f,flexible,f,f,1,0.42
4725935,Capitol Hill,40,1,Shared room,7354306,Michael,08-07-2013,Seattle,1,1,f,Capitol Hill,18,18,t,f,Seattle,WA,98102,US,United States,t,House,1,1,1,1,Real Bed,0,40,286,0,0,0,1,0,2,1125,t,19,49,79,354,42373,44,10-12-2014,25-12-2015,90,9,9,10,10,10,9,f,0,WASHINGTON,f,strict,f,f,18,3.38
9061439,Capitol Hill,40,2,Shared room,47267675,Tyler,23-10-2015,Seattle,0,0,f,Capitol Hill,1,1,t,f,Seattle,WA,98102,US,United States,t,Apartment,2,1,1,1,Real Bed,0,40,0,0,0,0,1,0,1,1125,t,0,0,0,61,42373,0,00-01-1900,00-01-1900,0,0,0,0,0,0,0,f,0,WASHINGTON,f,flexible,f,f,1,0
6545602,Capitol Hill,53,1,Shared room,1243056,Andrew,03-10-2011,Seattle,0.9,1,f,Capitol Hill,37,37,t,t,Seattle,WA,98102,US,United States,t,House,1,0.5,1,1,Real Bed,0,53,269,855,350,35,1,0,4,1125,t,30,60,90,365,42373,1,25-09-2015,25-09-2015,100,10,10,10,10,10,10,f,0,WASHINGTON,f,strict,f,f,37,0.29
2688555,Capitol Hill,250,8,Entire home/apt,7673693,Shawn,23-07-2013,Seattle,0.86,1,t,Capitol Hill,5,5,t,t,Seattle,WA,98102,US,United States,t,Apartment,8,2,2,3,Real Bed,0,250,1900,5000,800,120,3,22,4,1125,t,26,52,82,346,42373,41,28-05-2014,09-11-2015,96,9,10,10,10,10,9,f,0,WASHINGTON,f,strict,f,f,1,2.1
7984550,Capitol Hill,65,1,Shared room,1243056,Andrew,03-10-2011,Seattle,0.9,1,f,Capitol Hill,37,37,t,t,Seattle,WA,98102,US,United States,t,House,1,1,1,1,Real Bed,0,65,349,1095,350,35,1,0,4,1125,t,30,60,90,365,42373,0,00-01-1900,00-01-1900,0,0,0,0,0,0,0,f,0,WASHINGTON,f,flexible,f,f,37,0
6561753,Capitol Hill,55,1,Shared room,1243056,Andrew,03-10-2011,Seattle,0.9,1,f,Capitol Hill,37,37,t,t,Seattle,WA,98102,US,United States,t,House,1,0.5,1,1,Real Bed,0,55,279,895,350,35,1,0,4,1125,t,30,60,90,365,42373,10,15-06-2015,27-10-2015,96,9,9,9,9,10,10,f,0,WASHINGTON,f,strict,f,f,37,1.47
6561811,Capitol Hill,53,1,Shared room,1243056,Andrew,03-10-2011,Seattle,0.9,1,f,Capitol Hill,37,37,t,t,Seattle,WA,98102,US,United States,t,House,1,0.5,1,1,Real Bed,0,53,269,855,350,35,1,0,4,1125,t,30,60,90,365,42373,5,30-06-2015,01-09-2015,92,8,9,8,10,10,9,f,0,WASHINGTON,f,strict,f,f,37,0.79
6545246,Capitol Hill,55,1,Shared room,1243056,Andrew,03-10-2011,Seattle,0.9,1,f,Capitol Hill,37,37,t,t,Seattle,WA,98122,US,United States,t,House,1,0.5,1,1,Real Bed,0,55,279,895,350,35,1,0,4,1125,t,30,60,90,365,42373,1,01-09-2015,01-09-2015,80,10,8,4,6,8,8,f,0,WASHINGTON,f,strict,f,f,37,0.24
1520501,Capitol Hill,49,1,Shared room,1243056,Andrew,03-10-2011,Seattle,0.9,1,f,Capitol Hill,37,37,t,t,Seattle,WA,98102,US,United States,t,House,1,0.5,1,1,Real Bed,0,49,267,895,350,35,1,0,4,1125,t,30,60,90,365,42373,4,30-08-2014,23-06-2015,70,10,8,9,9,10,7,f,0,WASHINGTON,f,strict,f,f,37,0.24
5618094,Capitol Hill,75,2,Private room,2886900,Kathleen,10-07-2012,Seattle,0.5,1,f,Capitol Hill,1,1,t,t,Seattle,WA,98102,US,United States,t,Apartment,2,1,1,1,Real Bed,0,75,0,0,0,10,1,0,1,1125,t,0,0,0,275,42373,6,07-04-2015,11-11-2015,92,9,8,9,10,10,9,f,0,WASHINGTON,f,flexible,f,f,1,0.66
279063,Capitol Hill,89,2,Private room,1382925,Calen,07-11-2011,Seattle,1,1,f,Capitol Hill,3,3,t,t,Seattle,WA,98102,US,United States,t,Apartment,2,1,1,1,Real Bed,0,89,0,0,0,10,1,10,1,14,t,29,59,89,364,42373,294,10-01-2012,01-01-2016,91,9,9,9,10,10,9,f,0,WASHINGTON,f,strict,f,f,2,6.06
5030361,Capitol Hill,90,2,Private room,25966380,Min,11-01-2015,Seattle,1,1,t,Capitol Hill,1,1,t,t,Seattle,WA,98102,US,United States,t,Apartment,2,1,1,1,Real Bed,0,90,580,0,0,15,1,10,2,30,t,16,33,33,126,42373,49,16-03-2015,15-12-2015,96,10,10,10,10,10,10,f,0,WASHINGTON,f,moderate,f,f,1,4.98
6779893,Capitol Hill,250,2,Entire home/apt,35492206,Matthew,10-06-2015,Seattle,1,1,f,Capitol Hill,1,1,t,t,Seattle,WA,98102,US,United States,t,Condominium,2,1,1,1,Real Bed,0,250,1400,4000,300,0,1,0,1,1125,t,30,60,90,365,42373,7,16-07-2015,22-12-2015,100,10,10,10,10,10,9,f,0,WASHINGTON,f,flexible,f,f,1,1.21
796594,Capitol Hill,199,2,Entire home/apt,4196404,Troy & Maria,20-11-2012,US,0,0,f,Capitol Hill,1,1,t,f,Seattle,WA,98102,US,United States,t,Apartment,2,1,1,1,Real Bed,0,199,0,0,300,68,0,0,3,1125,t,30,60,90,365,42373,22,25-01-2013,03-08-2015,94,9,9,10,10,10,9,f,0,WASHINGTON,f,strict,f,f,1,0.61
1030615,Capitol Hill,95,2,Private room,5090190,Rochelle,14-02-2013,Seattle,1,1,t,Capitol Hill,2,2,t,t,Seattle,WA,98102,US,United States,t,House,2,1,1,1,Real Bed,0,95,0,2000,0,20,1,10,2,180,t,12,12,12,14,42373,83,06-04-2013,01-11-2015,99,10,10,10,10,10,10,f,0,WASHINGTON,f,moderate,t,f,2,2.48
6328923,Capitol Hill,89,2,Private room,32940818,Joe & Ronnimae,09-05-2015,Seattle,1,1,f,Capitol Hill,4,4,t,t,Seattle,WA,98102,US,United States,t,House,2,1,1,1,Real Bed,0,89,0,0,150,20,2,20,1,1125,t,30,59,89,364,42373,19,28-05-2015,22-10-2015,97,10,10,10,10,10,10,f,0,WASHINGTON,f,strict,f,f,4,2.57
7050492,0,110,2,Entire home/apt,24336313,Jeff,30-11-2014,Seattle,1,1,f,0,2,2,t,t,Seattle,WA,98102,US,United States,f,Apartment,2,1,1,1,Real Bed,0,110,0,0,0,35,1,0,1,1125,t,18,37,61,61,42373,12,11-07-2015,30-12-2015,93,10,10,10,10,10,9,f,0,WASHINGTON,f,moderate,f,f,2,2.02
